transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,amount_to_sender_avg,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,same_day_count,rapid_transfer_count,is_new_recipient,unique_recipients_7d,hour,is_off_hours,counterparty_change_score_7d
2764,ACC000056,824.65,9449.534137931034,94384.85,0.08726885240721044,-0.37713757497980915,-0.37713757497980915,11,29,0.6047619047619047,0,0.0,0,0,1.0,10,14,0.0,0.8421052631578947
2765,ACC000056,2065.01,22544.664444444446,94384.85,0.09159639546149329,-0.5487523078649394,-0.5487523078649394,9,9,0.9857142857142858,3,96692.01000000001,3,0,1.0,9,16,0.0,0.0
2766,ACC000056,2015.04,25541.885000000002,94384.85,0.07889159316158537,-0.5918582464288752,-0.5918582464288752,4,4,0.4380952380952381,2,5588.33,0,0,1.0,4,11,0.0,0.0
2767,ACC000056,2794.3,8170.290930232558,94384.85,0.3420074051047854,-0.27263132261689166,-0.27263132261689166,8,43,-0.29047619047619055,0,0.0,0,0,0.0,7,10,0.0,1.0
2768,ACC000056,4012.36,17701.661666666667,94384.85,0.22666572639084637,-0.3991277059746824,-0.3991277059746824,6,6,0.657142857142857,0,0.0,0,0,1.0,6,9,0.0,0.0
2769,ACC000056,1407.52,9298.830666666667,94384.85,0.15136526843590226,-0.3757721635708026,-0.3757721635708026,10,45,-0.0714285714285714,2,67124.87,2,0,0.0,8,13,0.0,1.0
2770,ACC000056,90274.88,15746.047142857144,94384.85,5.733177297195587,2.320822613688578,2.320822613688578,7,7,0.7666666666666666,1,4012.36,1,0,1.0,7,11,0.0,0.0
2771,ACC000056,3545.65,32873.96333333333,94384.85,0.1078558725654112,-0.6742945629785394,-0.6742945629785394,3,3,0.3285714285714285,3,98621.89,2,0,1.0,3,13,0.0,0.0
2772,ACC000056,1080.46,15416.774285714288,94384.85,0.0700834026610347,-0.45626663800267875,-0.45626663800267875,14,14,1.5333333333333332,1,4410.96,0,0,1.0,13,13,0.0,0.0
2773,ACC000056,22092.38,9237.306666666667,94384.85,2.3916473488664804,0.5461535250261449,0.5461535250261449,15,27,1.2428571428571429,3,8621.56,3,0,1.0,11,16,0.0,0.9523809523809523
2774,ACC000056,766.89,12460.674444444445,94384.85,0.06154482274768969,-0.41380327980865556,-0.41380327980865556,14,18,1.4,0,0.0,0,0,0.0,12,16,0.0,1.0
2775,ACC000056,1260.58,20496.699,94384.85,0.061501610576415254,-0.5353126677184928,-0.5353126677184928,10,10,1.0952380952380953,1,2065.01,0,0,1.0,10,15,0.0,0.0
2776,ACC000056,4866.51,10032.738333333333,94384.85,0.4850629846321452,-0.20795091775227323,-0.20795091775227323,14,24,1.2,0,0.0,0,0,0.0,10,11,0.0,0.9473684210526316
2777,ACC000056,1678.05,8392.508235294119,94384.85,0.1999461844962005,-0.3155136101619285,-0.3155136101619285,13,34,0.7238095238095239,2,4850.18,2,0,1.0,12,12,0.0,0.8333333333333334
2778,ACC000056,3558.86,8025.251111111113,94384.85,0.443457774806908,-0.2153844738464957,-0.2153844738464957,7,36,-0.19999999999999996,1,1885.71,0,0,0.0,7,11,0.0,0.9444444444444444
2779,ACC000056,1747.12,13726.378125000001,94384.85,0.12728193731002874,-0.4029176127557749,-0.4029176127557749,16,16,1.7523809523809524,2,3787.21,1,0,1.0,14,9,0.0,0.0
2780,ACC000056,666.72,9826.0892,94384.85,0.06785201990635298,-0.37596023167184245,-0.37596023167184245,15,25,1.3095238095238093,1,4866.51,1,0,1.0,10,14,0.0,0.9473684210526316
2781,ACC000056,2460.08,10787.217272727272,94384.85,0.22805510798597567,-0.32256599646056394,-0.32256599646056394,15,22,1.4095238095238094,2,7216.76,1,0,0.0,12,9,0.0,1.0
2782,ACC000056,3243.57,18747.96090909091,94384.85,0.17300921501426797,-0.44674188235447626,-0.44674188235447626,11,11,1.2047619047619047,2,3325.59,1,0,0.0,11,16,0.0,0.0
2783,ACC000056,2714.78,8300.184047619046,94384.85,0.3270746750222665,-0.28019368137970757,-0.28019368137970757,10,42,0.028571428571428692,1,9328.3,1,0,0.0,10,15,0.0,1.0
2784,ACC000056,3088.33,9473.80576923077,94384.85,0.32598620609579565,-0.2665685900158193,-0.2665685900158193,15,26,1.276190476190476,2,5533.2300000000005,2,0,1.0,10,15,0.0,0.95
2785,ACC000056,2015.86,8431.58925,94384.85,0.2390842272113765,-0.31447951869559443,-0.31447951869559443,9,40,-0.04761904761904745,2,3912.3900000000003,1,0,1.0,9,12,0.0,1.0
2786,ACC000056,2267.79,8765.471875000001,94384.85,0.2587185301989232,-0.29694195859774847,-0.29694195859774847,12,32,0.6476190476190475,0,0.0,0,0,1.0,11,8,1.0,0.8421052631578947
2787,ACC000056,5042.99,11845.212105263157,94384.85,0.42574079342650684,-0.24619655792220582,-0.24619655792220582,13,19,1.223809523809524,1,766.89,0,0,1.0,10,15,0.0,1.0
2788,ACC000056,1885.71,8200.666571428572,94384.85,0.22994594202499147,-0.3006459155573021,-0.3006459155573021,10,35,0.26190476190476186,0,0.0,0,0,1.0,10,11,0.0,0.9444444444444444
2789,ACC000056,2194.36,2194.36,2194.36,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,17,1.0,0.0
2790,ACC000056,70234.72,10594.901632653062,94384.85,6.629105435348206,2.560532917945096,2.560532917945096,12,49,0.08095238095238089,0,0.0,0,0,1.0,9,15,0.0,0.8666666666666667
2791,ACC000056,40883.28,7904.537837837838,94384.85,5.172127813001016,1.6112734615134423,1.6112734615134423,8,37,-0.0904761904761906,0,0.0,0,0,1.0,8,15,0.0,0.9411764705882353
2792,ACC000056,94384.85,2194.36,2194.36,43.01247288503254,0.0,0.0,1,1,0.10952380952380952,1,2194.36,0,0,1.0,1,9,0.0,0.0
2793,ACC000056,1006.86,10425.167826086958,94384.85,0.09657974018226627,-0.372192990194482,-0.372192990194482,16,23,1.519047619047619,3,9676.84,2,0,0.0,12,10,0.0,1.0
2794,ACC000056,2404.77,25062.151250000003,94384.85,0.09595225788927436,-0.5830950660567643,-0.5830950660567643,8,8,0.8761904761904762,2,94287.24,2,0,1.0,8,11,0.0,0.0
2795,ACC000056,64330.57,8048.109318181818,94384.85,7.99325250896731,2.8848012632972537,2.8848012632972537,9,44,-0.18095238095238075,1,2794.3,1,0,1.0,7,10,0.0,1.0
2796,ACC000056,3606.54,11505.101,94384.85,0.3134731281368151,-0.2928601247082729,-0.2928601247082729,14,20,1.3333333333333335,1,5042.99,0,0,1.0,11,11,0.0,1.0
2797,ACC000056,2649.19,8579.855897435898,94384.85,0.3087685890845456,-0.28734249985954113,-0.28734249985954113,9,39,-0.014285714285714235,1,1263.2,0,0,1.0,9,10,0.0,1.0
2798,ACC000056,1263.2,8772.39947368421,94384.85,0.1439970903957802,-0.35972352389653967,-0.35972352389653967,8,38,-0.12380952380952381,1,40883.28,0,0,1.0,8,14,0.0,0.9444444444444444
2799,ACC000056,2706.75,14461.02,94384.85,0.18717559342287057,-0.38456122602915566,-0.38456122602915566,15,15,1.6428571428571428,1,1080.46,0,0,0.0,14,8,1.0,0.0
2800,ACC000056,2536.83,9696.41642857143,94384.85,0.2616255210043356,-0.3081230726639318,-0.3081230726639318,16,28,1.3523809523809522,4,30713.940000000002,0,0,1.0,12,8,1.0,0.9545454545454546
2801,ACC000057,756.28,3119.9821621621622,48007.8,0.2423988217534854,-0.2878277976158252,-0.2878277976158252,9,37,0.05238095238095242,0,0.0,0,0,1.0,8,8,1.0,0.9411764705882353
2802,ACC000057,461.89,597.3485714285714,956.91,0.7732336228667636,-0.42970515688928096,-0.42970515688928096,7,7,0.7666666666666666,2,1045.24,2,0,1.0,7,14,0.0,0.0
2803,ACC000057,6251.45,1381.6561111111112,9002.57,4.524606339976059,2.263003341180466,2.263003341180466,16,18,1.6857142857142855,0,0.0,0,0,1.0,16,12,0.0,1.0
2804,ACC000057,658.36,1545.6085714285714,9002.57,0.4259551947175685,-0.39184913315129477,-0.39184913315129477,16,21,1.5857142857142856,1,935.41,0,0,1.0,16,14,0.0,1.0
2805,ACC000057,400.23,3221.7738636363642,48007.8,0.12422659594993016,-0.34997292607537456,-0.34997292607537456,9,44,-0.18095238095238075,1,1316.26,0,0,0.0,9,15,0.0,0.8823529411764706
2806,ACC000057,1075.27,589.2481818181818,1045.95,1.8248168313089252,1.605558838466513,1.605558838466513,11,11,1.2047619047619047,3,1838.4,3,0,1.0,11,15,0.0,0.0
2807,ACC000057,1129.24,3057.7076595744684,48007.8,0.3693093407618807,-0.24638751730612868,-0.24638751730612868,10,47,-0.13809523809523805,1,1366.67,0,0,0.0,10,8,1.0,0.9411764705882353
2808,ACC000057,57.22,1222.246875,9002.57,0.04681541934807565,-0.5728511751829459,-0.5728511751829459,16,16,1.7523809523809524,2,9812.44,1,0,1.0,16,12,0.0,0.0
2809,ACC000057,398.27,3195.585277777778,48007.8,0.12463131645072492,-0.3365079638591283,-0.3365079638591283,12,36,0.5142857142857142,1,1048.7,1,0,1.0,11,13,0.0,0.9545454545454546
2810,ACC000057,187.31,3159.072888888889,48007.8,0.05929271232037979,-0.3722643838035498,-0.3722643838035498,10,45,-0.0714285714285714,1,400.23,0,0,1.0,10,12,0.0,0.9411764705882353
2811,ACC000057,502.25,2891.9019512195123,48007.8,0.17367462952476714,-0.30510836895031146,-0.30510836895031146,9,41,-0.08095238095238089,1,769.88,0,0,1.0,9,10,0.0,0.9375
2812,ACC000057,713.04,3002.1810256410254,48007.8,0.2375073301410103,-0.28561015641346155,-0.28561015641346155,9,39,-0.014285714285714235,2,1645.72,2,0,1.0,9,17,1.0,0.9375
2813,ACC000057,204.75,2139.4464,18399.32,0.09570232748060434,-0.4933630233876903,-0.4933630233876903,13,25,1.0238095238095237,1,727.91,1,0,1.0,13,12,0.0,1.0
2814,ACC000057,401.11,1637.961052631579,9002.57,0.24488372257421456,-0.5240950457509602,-0.5240950457509602,17,19,1.795238095238095,1,6251.45,1,0,1.0,17,12,0.0,1.0
2815,ACC000057,370.57,3426.700303030303,48007.8,0.10814193458129302,-0.35351485444665254,-0.35351485444665254,11,33,0.4714285714285713,3,55885.96000000001,3,0,0.0,10,17,1.0,0.9565217391304348
2816,ACC000057,821.19,2065.035,18399.32,0.3976639621120224,-0.32196841760574857,-0.32196841760574857,12,26,0.8476190476190475,2,932.66,0,0,1.0,12,10,0.0,1.0
2817,ACC000057,769.88,2944.9525000000003,48007.8,0.26142357134792493,-0.27455549754839925,-0.27455549754839925,10,40,0.09523809523809534,0,0.0,0,0,1.0,10,17,1.0,0.9375
2818,ACC000057,475.57,600.616,1045.95,0.7918037481518974,-0.3966687903607925,-0.3966687903607925,10,10,1.0952380952380953,5,2869.96,2,0,1.0,10,10,0.0,0.0
2819,ACC000057,809.87,1249.7386666666666,9002.57,0.6480314817817912,-0.209705850768662,-0.209705850768662,15,15,1.6428571428571428,1,9002.57,0,0,1.0,15,12,0.0,0.0
2820,ACC000057,540.69,3336.814117647059,48007.8,0.16203779441608976,-0.3277012032806914,-0.3277012032806914,11,34,0.4380952380952381,3,49501.060000000005,0,0,1.0,10,9,0.0,0.9090909090909091
2821,ACC000057,48007.8,2033.5409375,18399.32,23.60798305787734,12.740300675092042,12.740300675092042,10,32,0.36190476190476195,2,7878.16,2,0,0.0,9,16,0.0,1.0
2822,ACC000057,643.01,744.2033333333334,956.91,0.8640246169281692,-0.34254895038539673,-0.34254895038539673,3,3,0.3285714285714285,2,1275.7,2,0,1.0,3,17,1.0,0.0
2823,ACC000057,1366.67,3094.469347826087,48007.8,0.4416492284727613,-0.21849932374065337,-0.21849932374065337,9,46,-0.24761904761904763,0,0.0,0,0,1.0,9,16,0.0,0.9375
2824,ACC000057,1242.79,2239.802608695652,18399.32,0.5548658596856167,-0.24483047179477327,-0.24483047179477327,14,23,1.2333333333333334,0,0.0,0,0,1.0,14,9,0.0,1.0
2825,ACC000057,260.58,718.905,956.91,0.36246791996160826,-1.7657747244673456,-1.7657747244673456,4,4,0.4380952380952381,3,1918.71,0,0,1.0,4,10,0.0,0.0
2826,ACC000057,21371.56,2835.005476190476,48007.8,7.5384545742458045,2.3927671309956144,2.3927671309956144,10,42,0.028571428571428692,2,1272.13,1,0,0.0,10,11,0.0,0.9411764705882353
2827,ACC000057,1052.78,668.5176923076923,1133.73,1.574797514132875,1.1470340568017492,1.1470340568017492,13,13,1.4238095238095239,1,1133.73,0,0,1.0,13,8,1.0,0.0
2828,ACC000057,1045.95,580.41625,956.91,1.802068773918718,1.560832319678544,1.560832319678544,8,8,0.8761904761904762,3,1507.1299999999999,0,0,1.0,8,9,0.0,0.0
2829,ACC000057,5256.64,1153.715882352941,9002.57,4.5562690783794775,2.0597384393164857,2.0597384393164857,17,17,1.8619047619047617,2,867.09,0,0,1.0,17,8,1.0,0.0
2830,ACC000057,316.88,632.1422222222222,1045.95,0.5012795995275324,-0.9945662142134778,-0.9945662142134778,9,9,0.9857142857142858,4,2553.08,1,0,1.0,9,10,0.0,0.0
2831,ACC000057,1048.7,3256.9248571428575,48007.8,0.32199084903665043,-0.2621767712025847,-0.2621767712025847,11,35,0.40476190476190466,0,0.0,0,0,1.0,10,12,0.0,0.9523809523809523
2832,ACC000057,1316.26,3266.088139534884,48007.8,0.4030081074870948,-0.23924019658435883,-0.23924019658435883,11,43,0.13809523809523805,3,22643.690000000002,2,0,1.0,11,16,0.0,0.8823529411764706
2833,ACC000057,326.45,956.91,956.91,0.34115016041215995,0.0,0.0,1,1,0.10952380952380952,1,956.91,0,0,1.0,1,11,0.0,0.0
2834,ACC000057,402.73,3017.53125,48007.8,0.13346340655129918,-0.33739780810292397,-0.33739780810292397,11,48,-0.028571428571428692,2,2495.91,1,0,0.0,11,13,0.0,0.9444444444444444
2835,ACC000057,1122.69,2062.9232258064517,18399.32,0.5442228707086811,-0.25671611986799686,-0.25671611986799686,10,31,0.39523809523809517,1,6755.47,1,0,1.0,9,10,0.0,1.0
2836,ACC000057,845.09,2018.9666666666667,18399.32,0.4185755089237069,-0.3090527191875589,-0.3090527191875589,13,27,0.9571428571428572,2,1025.94,1,0,1.0,13,11,0.0,1.0
2837,ACC000057,949.25,641.68,956.91,1.4793199102356316,0.9757002823335343,0.9757002823335343,2,2,0.21904761904761905,1,326.45,1,0,1.0,2,15,0.0,0.0
2838,ACC000057,870.79,627.24,956.91,1.388288374465914,0.823315758124909,0.823315758124909,5,5,0.5476190476190477,0,0.0,0,0,1.0,5,12,0.0,0.0
2839,ACC000057,889.44,3057.7794736842106,48007.8,0.2908777456499651,-0.26729159408807757,-0.26729159408807757,10,38,0.161904761904762,1,756.28,1,0,0.0,9,8,1.0,0.9444444444444444
2840,ACC000057,250.58,2964.1679591836737,48007.8,0.08453637022276203,-0.35336294381613803,-0.35336294381613803,12,49,0.08095238095238089,3,2898.6400000000003,2,0,1.0,12,15,0.0,0.8888888888888888
2841,ACC000057,1133.73,629.75,1075.27,1.8002858277094085,1.5776925907601729,1.5776925907601729,12,12,1.314285714285714,0,0.0,0,0,1.0,12,15,0.0,0.0
2842,ACC000057,1179.22,1931.5837931034482,18399.32,0.610493836306922,-0.20449627369170392,-0.20449627369170392,11,29,0.6047619047619047,1,658.74,1,0,0.0,11,14,0.0,1.0
2843,ACC000057,658.74,1977.0425,18399.32,0.3331946581826137,-0.35284408072030055,-0.35284408072030055,10,28,0.49523809523809526,0,0.0,0,0,1.0,10,10,0.0,1.0
2844,ACC000057,727.91,2198.2604166666665,18399.32,0.3311300128415935,-0.36837122967045566,-0.36837122967045566,12,24,0.9142857142857141,0,0.0,0,0,1.0,12,11,0.0,1.0
2845,ACC000057,174.45,667.8316666666666,956.91,0.26121852063519,-1.731845948097501,-1.731845948097501,6,6,0.657142857142857,1,870.79,1,0,1.0,6,14,0.0,0.0
2846,ACC000057,935.41,1576.1185,9002.57,0.5934896392625301,-0.2766491721203352,-0.2766491721203352,18,20,1.904761904761905,2,6652.5599999999995,2,0,1.0,18,15,0.0,1.0
2847,ACC000057,956.91,956.91,956.91,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,15,0.0,0.0
2848,ACC000057,18399.32,1505.2790909090909,9002.57,12.223195094597378,7.610243159670014,7.610243159670014,17,22,1.695238095238095,1,658.36,0,0,1.0,17,8,1.0,1.0
2849,ACC000057,9002.57,695.965,1133.73,12.935377497431622,24.601421503945076,24.601421503945076,14,14,1.5333333333333332,2,2186.51,1,0,1.0,14,12,0.0,0.0
2850,ACC000057,6755.47,1906.505,18399.32,3.5433791151872143,1.339570904123636,1.339570904123636,9,30,0.2857142857142858,0,0.0,0,0,1.0,8,8,1.0,1.0
2851,ACC000058,1838.11,8449.441538461539,43433.02,0.21754218804083,-0.49847640757683026,-0.49847640757683026,15,39,0.8428571428571427,1,1710.83,0,0,0.0,15,10,0.0,0.9615384615384616
2852,ACC000058,37783.77,8284.15825,43433.02,4.560966710166358,2.245561351960942,2.245561351960942,16,40,0.9523809523809523,2,3548.9399999999996,1,0,0.0,15,13,0.0,0.9615384615384616
2853,ACC000058,3399.48,9418.255,43433.02,0.36094584400188784,-0.43512052498294185,-0.43512052498294185,10,18,0.8285714285714286,1,1718.9,0,0,1.0,10,17,1.0,0.9375
2854,ACC000058,1922.27,8244.137142857142,43433.02,0.2331681250190612,-0.4823943263154252,-0.4823943263154252,13,35,0.6904761904761905,2,1690.29,2,0,1.0,13,13,0.0,0.9615384615384616
2855,ACC000058,2815.58,11074.472173913044,43433.02,0.25424055934984985,-0.5410450276454989,-0.5410450276454989,15,23,1.3761904761904762,1,35443.1,1,0,1.0,15,11,0.0,0.95
2856,ACC000058,39145.81,7141.653076923076,43433.02,5.481337384826547,2.572597224331542,2.572597224331542,8,13,0.7095238095238094,0,0.0,0,0,1.0,8,11,0.0,1.0
2857,ACC000058,732.95,9101.477368421052,43433.02,0.0805308820019792,-0.6184974968218071,-0.6184974968218071,11,19,0.9380952380952381,1,3399.48,0,0,1.0,11,11,0.0,0.9411764705882353
2858,ACC000058,1346.22,8922.1340625,43433.02,0.1508854261289576,-0.5608599605135454,-0.5608599605135454,12,32,0.6476190476190475,1,2559.19,1,0,1.0,12,12,0.0,0.9565217391304348
2859,ACC000058,2080.95,8068.5297222222225,43433.02,0.2579094421959776,-0.4618768968024844,-0.4618768968024844,14,36,0.8,3,3612.56,3,0,1.0,14,14,0.0,0.962962962962963
2860,ACC000058,2539.93,8637.400697674419,43433.02,0.2940618467178285,-0.45069940905125694,-0.45069940905125694,17,43,0.995238095238095,3,40041.899999999994,0,2,1.0,16,12,0.0,0.9642857142857143
2861,ACC000058,12501.53,9429.991785714286,43433.02,1.32572013678091,0.21504048271305903,0.21504048271305903,15,28,1.2095238095238094,2,2796.7200000000003,2,0,1.0,15,15,0.0,0.9523809523809523
2862,ACC000058,1615.13,8498.821818181817,43433.02,0.19004163571763533,-0.5135120310416492,-0.5135120310416492,18,44,1.104761904761905,4,42581.829999999994,1,2,1.0,17,13,0.0,0.9655172413793104
2863,ACC000058,1710.83,8626.773421052632,43433.02,0.19831632482950337,-0.516471946363672,-0.516471946363672,14,38,0.7333333333333334,0,0.0,0,0,1.0,14,17,1.0,0.96
2864,ACC000058,43433.02,4117.3725,27129.82,10.548722516604945,5.63037512698249,5.63037512698249,8,12,0.7428571428571428,0,0.0,0,0,1.0,8,9,0.0,1.0
2865,ACC000058,2704.29,14468.78,27129.82,0.18690518481862325,-0.9291882815313752,-0.9291882815313752,2,2,0.21904761904761905,1,27129.82,1,0,1.0,2,12,0.0,0.0
2866,ACC000058,1433.28,8444.456470588237,43433.02,0.1697302845946411,-0.5294013730924512,-0.5294013730924512,12,34,0.5809523809523809,3,4162.42,1,0,1.0,12,9,0.0,0.96
2867,ACC000058,257.01,8692.56090909091,43433.02,0.029566660813525294,-0.6311821853022526,-0.6311821853022526,11,33,0.4714285714285713,2,3905.41,0,0,1.0,11,8,1.0,0.9583333333333334
2868,ACC000058,2841.33,10730.351666666667,43433.02,0.26479374472194217,-0.5247397056943629,-0.5247397056943629,12,24,0.9142857142857141,0,0.0,0,0,1.0,12,17,1.0,0.9473684210526316
2869,ACC000058,2081.0,4833.455555555555,27129.82,0.4305408368983773,-0.34691034033072193,-0.34691034033072193,8,9,0.8428571428571427,1,1223.79,0,0,1.0,7,8,1.0,1.0
2870,ACC000058,466.82,7831.618775510205,43433.02,0.05960708933634071,-0.5728239661049427,-0.5728239661049427,19,49,1.080952380952381,3,5700.08,0,0,1.0,18,10,0.0,1.0
2871,ACC000058,28014.69,8737.1875,43433.02,3.206373904646089,1.4004912518902504,1.4004912518902504,10,16,0.8952380952380953,3,46953.509999999995,3,0,1.0,9,14,0.0,1.0
2872,ACC000058,6650.88,9427.664285714285,43433.02,0.7054642378471263,-0.19087011675211052,-0.19087011675211052,9,14,0.8190476190476191,1,39145.81,1,0,1.0,9,12,0.0,1.0
2873,ACC000058,2097.11,4558.21,27129.82,0.46007314274682387,-0.32501786899849533,-0.32501786899849533,9,10,0.9523809523809526,2,3304.79,1,0,1.0,8,9,0.0,1.0
2874,ACC000058,1807.74,1807.74,1807.74,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,14,0.0,0.0
2875,ACC000058,2420.95,8683.051,43433.02,0.27881328809424244,-0.47036286395928756,-0.47036286395928756,12,20,1.0476190476190474,2,4132.43,1,0,1.0,12,14,0.0,0.9444444444444444
2876,ACC000058,43187.79,8384.855714285713,43433.02,5.15068970434622,2.6646963401026844,2.6646963401026844,13,21,1.1571428571428573,2,3153.8999999999996,2,0,1.0,13,17,1.0,0.9473684210526316
2877,ACC000058,35269.37,7906.703243243243,43433.02,4.460692265153598,2.133705893056921,2.133705893056921,15,37,0.9095238095238094,4,5693.51,4,0,1.0,15,17,1.0,0.962962962962963
2878,ACC000058,2623.22,7295.94,27129.82,0.35954517169823214,-0.4685770399224129,-0.4685770399224129,5,5,0.5476190476190477,1,4009.81,1,0,1.0,4,14,0.0,0.0
2879,ACC000058,35443.1,9966.807272727272,43433.02,3.5561137112568555,1.7359215992944592,1.7359215992944592,14,22,1.2666666666666666,0,0.0,0,0,1.0,14,11,0.0,0.9473684210526316
2880,ACC000058,1224.23,9003.660975609755,43433.02,0.13597024624942539,-0.5657579345073102,-0.5657579345073102,17,41,1.0619047619047617,3,41332.71,2,0,0.0,16,14,0.0,0.962962962962963
2881,ACC000058,1191.81,8094.110851063829,43433.02,0.14724409165255717,-0.5283900334388627,-0.5283900334388627,17,47,0.8619047619047617,2,4859.92,2,0,1.0,16,16,0.0,1.0
2882,ACC000058,1456.01,5831.614285714286,27129.82,0.2496752920656618,-0.5004356931408371,-0.5004356931408371,7,7,0.7666666666666666,1,1718.38,1,0,1.0,6,17,1.0,0.0
2883,ACC000058,1156.82,9242.545333333333,43433.02,0.12516249131372034,-0.5746053077552163,-0.5746053077552163,10,15,0.9285714285714286,2,45796.689999999995,2,0,0.0,10,13,0.0,1.0
2884,ACC000058,27129.82,1807.74,1807.74,15.00758958699813,0.0,0.0,1,1,0.10952380952380952,0,0.0,0,0,1.0,1,8,1.0,0.0
2885,ACC000058,828.04,10547.283333333333,27129.82,0.07850741976211884,-0.8284856819153523,-0.8284856819153523,3,3,0.3285714285714285,2,29834.11,2,0,0.0,3,14,0.0,0.0
2886,ACC000058,1223.79,5284.66375,27129.82,0.23157386314313755,-0.48891374478959415,-0.48891374478959415,7,8,0.7333333333333334,0,0.0,0,0,1.0,6,16,0.0,1.0
2887,ACC000058,1033.9,8818.43642857143,43433.02,0.11724300655501692,-0.5708206668008153,-0.5708206668008153,18,42,1.1714285714285717,4,42556.939999999995,3,1,1.0,17,14,0.0,0.9642857142857143
2888,ACC000058,2318.48,10047.809615384615,43433.02,0.2307448179004188,-0.5279908929966023,-0.5279908929966023,13,26,0.9904761904761905,1,873.28,0,0,1.0,13,10,0.0,0.9523809523809523
2889,ACC000058,4009.81,8117.4725,27129.82,0.49397272365259015,-0.3735317509293048,-0.3735317509293048,4,4,0.4380952380952381,0,0.0,0,0,1.0,3,11,0.0,0.0
2890,ACC000058,1729.26,4334.473636363637,27129.82,0.3989550162429285,-0.3591222195019584,-0.3591222195019584,10,11,1.061904761904762,3,5401.9,2,0,1.0,9,14,0.0,1.0
